image_id,annotation_id,source_image,class,crop_path,x,y,width,height,original_width,original_height,split
489,643,D:\whitevision\data\raw\test\Heavy_Equipment_1320_jpg.rf.a5ec5d822185a64fce3965d7b35bcec1.jpg,loader,D:\whitevision\data\crops\loader\489_annot643_loader.jpg,74,201,371,346,640,640,train
489,644,D:\whitevision\data\raw\test\Heavy_Equipment_1320_jpg.rf.a5ec5d822185a64fce3965d7b35bcec1.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\489_annot644_dump_truck.jpg,310,231,304,345,640,640,train
490,645,D:\whitevision\data\raw\test\Heavy_Equipment_311_jpg.rf.a77ee98f77c0c4e49a46638d847977df.jpg,loader,D:\whitevision\data\crops\loader\490_annot645_loader.jpg,202,190,359,399,640,640,train
490,646,D:\whitevision\data\raw\test\Heavy_Equipment_311_jpg.rf.a77ee98f77c0c4e49a46638d847977df.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\490_annot646_dump_truck.jpg,0,12,136,446,640,640,train
491,647,D:\whitevision\data\raw\test\Heavy_Equipment_4478_jpg.rf.a548ff6150fff485a0aa9a9894bb3f29.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\491_annot647_bulldozer.jpg,0,99,593,449,640,640,train
492,648,D:\whitevision\data\raw\test\M_M_images107_jpg.rf.aa472c69cad08ee5c80ac91cef0441ca.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\492_annot648_mixer_truck.jpg,56,65,526,551,640,640,validation
493,649,D:\whitevision\data\raw\test\Heavy_Equipment_1759_jpg.rf.a88202372e671b2449a59324fab5156d.jpg,excavator,D:\whitevision\data\crops\excavator\493_annot649_excavator.jpg,190,0,335,411,640,640,train
495,650,D:\whitevision\data\raw\test\Heavy_Equipment_3479_jpg.rf.a7367758bba086e4948e71610587064c.jpg,grader,D:\whitevision\data\crops\grader\495_annot650_grader.jpg,15,150,625,488,640,640,test
497,651,D:\whitevision\data\raw\test\Heavy_Equipment_6269_jpg.rf.a80af0dbf1b65823c77fdfe1450046f5.jpg,grader,D:\whitevision\data\crops\grader\497_annot651_grader.jpg,32,146,608,389,640,640,train
498,652,D:\whitevision\data\raw\test\Heavy_Equipment_1229_jpg.rf.a5c337b18cc690c8dd309d7d968aa2f4.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\498_annot652_dump_truck.jpg,147,105,248,292,640,640,test
499,653,D:\whitevision\data\raw\test\Heavy_Equipment_3885_jpg.rf.aa5a0afbfad8624dfb76b61b60f07cc7.jpg,grader,D:\whitevision\data\crops\grader\499_annot653_grader.jpg,0,0,640,640,640,640,train
500,654,D:\whitevision\data\raw\test\Heavy_Equipment_470_jpg.rf.a81132381cac0ff1e44f1a4016f1c85a.jpg,excavator,D:\whitevision\data\crops\excavator\500_annot654_excavator.jpg,529,22,47,101,640,640,test
500,655,D:\whitevision\data\raw\test\Heavy_Equipment_470_jpg.rf.a81132381cac0ff1e44f1a4016f1c85a.jpg,excavator,D:\whitevision\data\crops\excavator\500_annot655_excavator.jpg,436,0,79,92,640,640,test
500,656,D:\whitevision\data\raw\test\Heavy_Equipment_470_jpg.rf.a81132381cac0ff1e44f1a4016f1c85a.jpg,excavator,D:\whitevision\data\crops\excavator\500_annot656_excavator.jpg,178,0,330,415,640,640,test
501,657,D:\whitevision\data\raw\test\Heavy_Equipment_642_jpg.rf.a83d5cc631c5a8d18ba48bfa1319549a.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\501_annot657_mobile_crane.jpg,249,0,242,621,640,640,train
502,658,D:\whitevision\data\raw\test\Heavy_Equipment_249_jpg.rf.a7d0ff8afee528dfb290fa6f3984dc3b.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\502_annot658_mobile_crane.jpg,126,149,383,413,640,640,train
503,659,D:\whitevision\data\raw\test\Heavy_Equipment_3236_jpg.rf.a8c81f2d1513778a3b8127d1ba1c3239.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\503_annot659_bulldozer.jpg,0,94,640,461,640,640,train
504,660,D:\whitevision\data\raw\test\Heavy_Equipment_2598_jpg.rf.ab2175e870339bf8c3b76ea7b41e8a70.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\504_annot660_mobile_crane.jpg,248,79,176,401,640,640,validation
505,661,D:\whitevision\data\raw\test\Heavy_Equipment_2874_jpg.rf.a7e69326320a0e61b79d2a7392216f56.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\505_annot661_mobile_crane.jpg,0,0,240,292,640,640,train
506,662,D:\whitevision\data\raw\test\Heavy_Equipment_3151_jpg.rf.ab992a03b334cbfa953f3b3a580c71dc.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\506_annot662_bulldozer.jpg,70,0,562,516,640,640,test
508,663,D:\whitevision\data\raw\test\Heavy_Equipment_4962_jpg.rf.aad6c5f4f830e83a5ee18094ac23beb9.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\508_annot663_bulldozer.jpg,0,37,640,589,640,640,train
509,664,D:\whitevision\data\raw\test\Heavy_Equipment_1175_jpg.rf.ab72673521d3705d86d186895f97ecec.jpg,excavator,D:\whitevision\data\crops\excavator\509_annot664_excavator.jpg,0,0,602,640,640,640,train
510,665,D:\whitevision\data\raw\test\Heavy_Equipment_68_jpg.rf.ab9b8570237f2b9b274872749b9b0a84.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\510_annot665_bulldozer.jpg,2,61,636,571,640,640,test
511,666,D:\whitevision\data\raw\test\M_B_ck-MERCEDES-BENZ-Actros-4141-1652793420597141673_big-22051716140380972000_jpg.rf.ac2ad2b5f37c5ee40c8b14eeb89f0278.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\511_annot666_mixer_truck.jpg,38,0,593,640,640,640,train
511,667,D:\whitevision\data\raw\test\M_B_ck-MERCEDES-BENZ-Actros-4141-1652793420597141673_big-22051716140380972000_jpg.rf.ac2ad2b5f37c5ee40c8b14eeb89f0278.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\511_annot667_mixer_truck.jpg,0,206,87,238,640,640,train
513,668,D:\whitevision\data\raw\test\Heavy_Equipment_3344_jpg.rf.ac30a6cdc1a34a0f50f9d7d5389f2580.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\513_annot668_bulldozer.jpg,41,17,592,588,640,640,train
514,669,D:\whitevision\data\raw\test\Heavy_Equipment_4862_jpg.rf.acef0e824fea56bdf5b21f5bf8b647d2.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\514_annot669_bulldozer.jpg,7,54,628,543,640,640,train
515,670,D:\whitevision\data\raw\test\Heavy_Equipment_2623_jpg.rf.ad2fb65b02ffc36841455a5eb6188434.jpg,excavator,D:\whitevision\data\crops\excavator\515_annot670_excavator.jpg,285,178,322,256,640,640,train
516,671,D:\whitevision\data\raw\test\Heavy_Equipment_1716_jpg.rf.adb60e2c18499486adf0fb9fb77a8ce7.jpg,excavator,D:\whitevision\data\crops\excavator\516_annot671_excavator.jpg,142,60,284,347,640,640,train
516,672,D:\whitevision\data\raw\test\Heavy_Equipment_1716_jpg.rf.adb60e2c18499486adf0fb9fb77a8ce7.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\516_annot672_dump_truck.jpg,147,276,115,108,640,640,train
516,673,D:\whitevision\data\raw\test\Heavy_Equipment_1716_jpg.rf.adb60e2c18499486adf0fb9fb77a8ce7.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\516_annot673_dump_truck.jpg,443,295,126,214,640,640,train
518,674,D:\whitevision\data\raw\test\Heavy_Equipment_3932_jpg.rf.b151801bb556938153c73582bd78c11e.jpg,grader,D:\whitevision\data\crops\grader\518_annot674_grader.jpg,0,48,640,545,640,640,test
519,675,D:\whitevision\data\raw\test\Heavy_Equipment_3534_jpg.rf.aeb6231a99710201b1235ff37fb67f90.jpg,excavator,D:\whitevision\data\crops\excavator\519_annot675_excavator.jpg,149,117,395,269,640,640,train
520,676,D:\whitevision\data\raw\test\Heavy_Equipment_5628_jpg.rf.ad799e8471f6e194944b940944f288a9.jpg,roller,D:\whitevision\data\crops\roller\520_annot676_roller.jpg,202,150,205,240,640,640,test
521,677,D:\whitevision\data\raw\test\Heavy_Equipment_1649_jpg.rf.afc1a8d977822d0478b0647c425dcec0.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\521_annot677_mobile_crane.jpg,92,19,520,611,640,640,test
522,678,D:\whitevision\data\raw\test\Heavy_Equipment_5784_jpg.rf.b1f85bd5773e30184c1ac2ccfeea9200.jpg,roller,D:\whitevision\data\crops\roller\522_annot678_roller.jpg,227,133,160,274,640,640,train
523,679,D:\whitevision\data\raw\test\Heavy_Equipment_3709_jpg.rf.ad35d3f97b7efd50d59110d83aaf02c4.jpg,grader,D:\whitevision\data\crops\grader\523_annot679_grader.jpg,0,0,640,640,640,640,test
524,680,D:\whitevision\data\raw\test\Heavy_Equipment_5619_jpg.rf.ad6d1912fbc3fe4a9138b2048837742e.jpg,roller,D:\whitevision\data\crops\roller\524_annot680_roller.jpg,215,73,227,420,640,640,train
525,681,D:\whitevision\data\raw\test\Heavy_Equipment_5742_jpg.rf.aebc57563cace15933e6df923eb35aed.jpg,roller,D:\whitevision\data\crops\roller\525_annot681_roller.jpg,118,0,418,404,640,640,train
526,682,D:\whitevision\data\raw\test\Heavy_Equipment_3343_jpg.rf.b19a1ddc013ac7e50efdea8818753553.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\526_annot682_bulldozer.jpg,6,99,580,512,640,640,train
527,683,D:\whitevision\data\raw\test\Heavy_Equipment_2523_jpg.rf.af2b31413466a764b3f8dd19631e9c52.jpg,excavator,D:\whitevision\data\crops\excavator\527_annot683_excavator.jpg,63,35,426,475,640,640,train
529,684,D:\whitevision\data\raw\test\Heavy_Equipment_2436_jpg.rf.b2e50f5b8f090a240a05ca29273e5459.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\529_annot684_dump_truck.jpg,181,24,380,387,640,640,test
529,685,D:\whitevision\data\raw\test\Heavy_Equipment_2436_jpg.rf.b2e50f5b8f090a240a05ca29273e5459.jpg,excavator,D:\whitevision\data\crops\excavator\529_annot685_excavator.jpg,50,0,226,423,640,640,test
531,686,D:\whitevision\data\raw\test\Heavy_Equipment_4778_jpg.rf.b4c78e2bf82384ef31a4a071f7fac530.jpg,grader,D:\whitevision\data\crops\grader\531_annot686_grader.jpg,0,9,640,631,640,640,train
532,687,D:\whitevision\data\raw\test\Heavy_Equipment_1127_jpg.rf.b13706a5b6e5dcd928afa0e0caa9b1ec.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\532_annot687_dump_truck.jpg,4,291,232,226,640,640,train
532,688,D:\whitevision\data\raw\test\Heavy_Equipment_1127_jpg.rf.b13706a5b6e5dcd928afa0e0caa9b1ec.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\532_annot688_dump_truck.jpg,230,277,95,138,640,640,train
532,689,D:\whitevision\data\raw\test\Heavy_Equipment_1127_jpg.rf.b13706a5b6e5dcd928afa0e0caa9b1ec.jpg,loader,D:\whitevision\data\crops\loader\532_annot689_loader.jpg,250,230,191,218,640,640,train
533,690,D:\whitevision\data\raw\test\rgb_837_png.rf.ae7bd8a945b00f367ab9c6608123d1c7.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\533_annot690_mixer_truck.jpg,150,322,145,318,640,640,train
534,691,D:\whitevision\data\raw\test\Heavy_Equipment_3545_jpg.rf.b47701a0fa9058da1874063820af73e3.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\534_annot691_dump_truck.jpg,235,138,405,217,640,640,train
535,692,D:\whitevision\data\raw\test\Heavy_Equipment_2816_jpg.rf.b3e2c3797b192277ab2c5cb60280a7f8.jpg,roller,D:\whitevision\data\crops\roller\535_annot692_roller.jpg,82,0,433,640,640,640,validation
536,693,D:\whitevision\data\raw\test\M_S_images62_jpg.rf.b2d6f0ccbcdf22ab3010508cd756c97f.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\536_annot693_mixer_truck.jpg,0,22,640,614,640,640,train
537,694,D:\whitevision\data\raw\test\Heavy_Equipment_1579_jpg.rf.ab0bfabb41135494ebb7e356d2ded9e5.jpg,excavator,D:\whitevision\data\crops\excavator\537_annot694_excavator.jpg,101,121,500,372,640,640,train
537,695,D:\whitevision\data\raw\test\Heavy_Equipment_1579_jpg.rf.ab0bfabb41135494ebb7e356d2ded9e5.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\537_annot695_dump_truck.jpg,32,330,101,119,640,640,train
538,696,D:\whitevision\data\raw\test\Heavy_Equipment_1214_jpg.rf.b2478986ff34f7da38d2e4f53b181c1d.jpg,excavator,D:\whitevision\data\crops\excavator\538_annot696_excavator.jpg,426,268,60,179,640,640,validation
539,697,D:\whitevision\data\raw\test\Heavy_Equipment_3969_jpg.rf.ac6a7fa24212dc04601ffbcaf54829c3.jpg,grader,D:\whitevision\data\crops\grader\539_annot697_grader.jpg,0,21,512,568,640,640,train
540,698,D:\whitevision\data\raw\test\Heavy_Equipment_572_jpg.rf.b61461298605858e52abc56a133ac396.jpg,loader,D:\whitevision\data\crops\loader\540_annot698_loader.jpg,329,316,75,84,640,640,train
540,699,D:\whitevision\data\raw\test\Heavy_Equipment_572_jpg.rf.b61461298605858e52abc56a133ac396.jpg,roller,D:\whitevision\data\crops\roller\540_annot699_roller.jpg,452,326,63,67,640,640,train
540,700,D:\whitevision\data\raw\test\Heavy_Equipment_572_jpg.rf.b61461298605858e52abc56a133ac396.jpg,excavator,D:\whitevision\data\crops\excavator\540_annot700_excavator.jpg,0,294,41,120,640,640,train
542,701,D:\whitevision\data\raw\test\Heavy_Equipment_621_jpg.rf.b6b920575690ca1d76466bbc0b531fc2.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\542_annot701_dump_truck.jpg,42,201,61,93,640,640,validation
542,702,D:\whitevision\data\raw\test\Heavy_Equipment_621_jpg.rf.b6b920575690ca1d76466bbc0b531fc2.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\542_annot702_dump_truck.jpg,107,193,27,46,640,640,validation
542,703,D:\whitevision\data\raw\test\Heavy_Equipment_621_jpg.rf.b6b920575690ca1d76466bbc0b531fc2.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\542_annot703_dump_truck.jpg,326,249,96,94,640,640,validation
542,704,D:\whitevision\data\raw\test\Heavy_Equipment_621_jpg.rf.b6b920575690ca1d76466bbc0b531fc2.jpg,excavator,D:\whitevision\data\crops\excavator\542_annot704_excavator.jpg,239,53,185,383,640,640,validation
543,705,D:\whitevision\data\raw\test\Heavy_Equipment_2633_jpg.rf.b86e9d3b7e40a2da80a6bca398b15b5c.jpg,excavator,D:\whitevision\data\crops\excavator\543_annot705_excavator.jpg,232,344,105,296,640,640,validation
543,706,D:\whitevision\data\raw\test\Heavy_Equipment_2633_jpg.rf.b86e9d3b7e40a2da80a6bca398b15b5c.jpg,excavator,D:\whitevision\data\crops\excavator\543_annot706_excavator.jpg,178,306,64,206,640,640,validation
545,707,D:\whitevision\data\raw\test\Heavy_Equipment_3278_jpg.rf.b7b366650873b0e20c88693ad3974d3a.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\545_annot707_dump_truck.jpg,243,44,337,441,640,640,train
545,708,D:\whitevision\data\raw\test\Heavy_Equipment_3278_jpg.rf.b7b366650873b0e20c88693ad3974d3a.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\545_annot708_bulldozer.jpg,54,272,191,156,640,640,train
546,709,D:\whitevision\data\raw\test\Heavy_Equipment_4483_jpg.rf.b89bd504d8b5076380011503dd8805a4.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\546_annot709_bulldozer.jpg,0,0,640,608,640,640,test
548,710,D:\whitevision\data\raw\test\Heavy_Equipment_2295_jpg.rf.b8d320b82ca608db4e7de5daf00de7e6.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\548_annot710_dump_truck.jpg,125,258,286,200,640,640,train
548,711,D:\whitevision\data\raw\test\Heavy_Equipment_2295_jpg.rf.b8d320b82ca608db4e7de5daf00de7e6.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\548_annot711_dump_truck.jpg,390,204,108,90,640,640,train
548,712,D:\whitevision\data\raw\test\Heavy_Equipment_2295_jpg.rf.b8d320b82ca608db4e7de5daf00de7e6.jpg,excavator,D:\whitevision\data\crops\excavator\548_annot712_excavator.jpg,268,0,372,327,640,640,train
549,713,D:\whitevision\data\raw\test\Heavy_Equipment_3508_jpg.rf.b99872290c71f0624902670b194bd6fb.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\549_annot713_bulldozer.jpg,0,90,640,384,640,640,train
551,714,D:\whitevision\data\raw\test\Heavy_Equipment_5505_jpg.rf.b4d6e0c6fed2c69a7abd52eedc5858fa.jpg,roller,D:\whitevision\data\crops\roller\551_annot714_roller.jpg,203,119,248,214,640,640,test
552,715,D:\whitevision\data\raw\test\Heavy_Equipment_2118_jpg.rf.bbf11051ea0a8a1239150f84e5e8074b.jpg,roller,D:\whitevision\data\crops\roller\552_annot715_roller.jpg,49,394,133,158,640,640,train
552,716,D:\whitevision\data\raw\test\Heavy_Equipment_2118_jpg.rf.bbf11051ea0a8a1239150f84e5e8074b.jpg,loader,D:\whitevision\data\crops\loader\552_annot716_loader.jpg,146,405,70,101,640,640,train
552,717,D:\whitevision\data\raw\test\Heavy_Equipment_2118_jpg.rf.bbf11051ea0a8a1239150f84e5e8074b.jpg,excavator,D:\whitevision\data\crops\excavator\552_annot717_excavator.jpg,420,344,100,93,640,640,train
553,718,D:\whitevision\data\raw\test\Heavy_Equipment_2392_jpg.rf.b6fbadc22fff85dab41964e673b0bd1d.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\553_annot718_mobile_crane.jpg,139,186,278,237,640,640,train
554,720,D:\whitevision\data\raw\test\Heavy_Equipment_2264_jpg.rf.bb76ad5c1ac664fe7860c96d170005d9.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\554_annot720_dump_truck.jpg,0,165,30,64,640,640,train
554,721,D:\whitevision\data\raw\test\Heavy_Equipment_2264_jpg.rf.bb76ad5c1ac664fe7860c96d170005d9.jpg,excavator,D:\whitevision\data\crops\excavator\554_annot721_excavator.jpg,155,59,259,383,640,640,train
555,722,D:\whitevision\data\raw\test\Heavy_Equipment_842_jpg.rf.b92119e93a83db95a6095ac88e2efd0e.jpg,loader,D:\whitevision\data\crops\loader\555_annot722_loader.jpg,0,62,640,578,640,640,validation
555,723,D:\whitevision\data\raw\test\Heavy_Equipment_842_jpg.rf.b92119e93a83db95a6095ac88e2efd0e.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\555_annot723_dump_truck.jpg,146,104,480,411,640,640,validation
556,724,D:\whitevision\data\raw\test\Heavy_Equipment_2994_jpg.rf.b992f26c94c9dc38686a469ee0ba9476.jpg,grader,D:\whitevision\data\crops\grader\556_annot724_grader.jpg,83,201,490,249,640,640,train
558,725,D:\whitevision\data\raw\test\Heavy_Equipment_1761_jpg.rf.bd65c05c0e8674dce2c4bc55cf264f62.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\558_annot725_dump_truck.jpg,32,317,332,196,640,640,train
558,726,D:\whitevision\data\raw\test\Heavy_Equipment_1761_jpg.rf.bd65c05c0e8674dce2c4bc55cf264f62.jpg,excavator,D:\whitevision\data\crops\excavator\558_annot726_excavator.jpg,342,242,251,292,640,640,train
559,727,D:\whitevision\data\raw\test\Heavy_Equipment_2933_jpg.rf.ba408465bccf4ebc043c1b6866245ca8.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\559_annot727_dump_truck.jpg,235,207,135,93,640,640,validation
559,728,D:\whitevision\data\raw\test\Heavy_Equipment_2933_jpg.rf.ba408465bccf4ebc043c1b6866245ca8.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\559_annot728_dump_truck.jpg,389,326,140,206,640,640,validation
559,729,D:\whitevision\data\raw\test\Heavy_Equipment_2933_jpg.rf.ba408465bccf4ebc043c1b6866245ca8.jpg,excavator,D:\whitevision\data\crops\excavator\559_annot729_excavator.jpg,269,255,124,289,640,640,validation
560,730,D:\whitevision\data\raw\test\Heavy_Equipment_4591_jpg.rf.bc119ed6d594553c24b503fa13d5ed1c.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\560_annot730_bulldozer.jpg,0,52,534,491,640,640,test
561,731,D:\whitevision\data\raw\test\Heavy_Equipment_1196_jpg.rf.bcf45e5082c94b33597f05bb25c08d3d.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\561_annot731_mobile_crane.jpg,55,272,424,214,640,640,train
562,732,D:\whitevision\data\raw\test\Heavy_Equipment_5437_jpg.rf.bb0b43a71ae1514df29243ed9409c567.jpg,roller,D:\whitevision\data\crops\roller\562_annot732_roller.jpg,238,121,172,328,640,640,train
563,733,D:\whitevision\data\raw\test\Heavy_Equipment_2630_jpg.rf.bdd8de4b33ce96107125069d6d958618.jpg,excavator,D:\whitevision\data\crops\excavator\563_annot733_excavator.jpg,0,0,640,502,640,640,validation
564,734,D:\whitevision\data\raw\test\Heavy_Equipment_306_jpg.rf.c1488d97f8fcff3a377a3aba3a4a5caa.jpg,excavator,D:\whitevision\data\crops\excavator\564_annot734_excavator.jpg,246,130,223,324,640,640,test
564,735,D:\whitevision\data\raw\test\Heavy_Equipment_306_jpg.rf.c1488d97f8fcff3a377a3aba3a4a5caa.jpg,dump_truck,D:\whitevision\data\crops\dump_truck\564_annot735_dump_truck.jpg,161,326,214,192,640,640,test
565,736,D:\whitevision\data\raw\test\Heavy_Equipment_409_jpg.rf.c1cbeb3ee14cd96308d4eae9ed12f70a.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\565_annot736_mobile_crane.jpg,54,146,509,352,640,640,train
566,737,D:\whitevision\data\raw\test\M_D_images11_jpg.rf.bcbb1db76144e57dcf63053e21e6ae59.jpg,mixer_truck,D:\whitevision\data\crops\mixer_truck\566_annot737_mixer_truck.jpg,212,205,337,340,640,640,test
567,738,D:\whitevision\data\raw\test\Heavy_Equipment_2261_jpg.rf.c17dcef446b705604ce81085dc4b014d.jpg,excavator,D:\whitevision\data\crops\excavator\567_annot738_excavator.jpg,0,0,496,640,640,640,validation
568,739,D:\whitevision\data\raw\test\Heavy_Equipment_5032_jpg.rf.c19afb6053c784dc5922694ab5207caf.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\568_annot739_bulldozer.jpg,0,59,640,576,640,640,validation
569,740,D:\whitevision\data\raw\test\Heavy_Equipment_1220_jpg.rf.c30220de99a8af6e778b6baccba566e6.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\569_annot740_mobile_crane.jpg,70,0,322,575,640,640,train
569,741,D:\whitevision\data\raw\test\Heavy_Equipment_1220_jpg.rf.c30220de99a8af6e778b6baccba566e6.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\569_annot741_mobile_crane.jpg,254,323,386,234,640,640,train
570,742,D:\whitevision\data\raw\test\Heavy_Equipment_4232_jpg.rf.beda1ee6d0dae4bc4975e8c1710d03d7.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\570_annot742_bulldozer.jpg,54,155,449,396,640,640,validation
571,743,D:\whitevision\data\raw\test\Heavy_Equipment_2840_jpg.rf.c367c9eb7d60fbc0810f4ea8d9f12079.jpg,mobile_crane,D:\whitevision\data\crops\mobile_crane\571_annot743_mobile_crane.jpg,182,191,262,305,640,640,train
572,744,D:\whitevision\data\raw\test\Heavy_Equipment_3178_jpg.rf.c1e6616259f1545a7b6b718bf9d98814.jpg,bulldozer,D:\whitevision\data\crops\bulldozer\572_annot744_bulldozer.jpg,2,78,638,520,640,640,train
573,745,D:\whitevision\data\raw\test\Heavy_Equipment_5803_jpg.rf.bb7336c708f41358b95219cbf7ecfd3d.jpg,roller,D:\whitevision\data\crops\roller\573_annot745_roller.jpg,137,0,295,341,640,640,test
